,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1428,gpt-3.5-turbo,McCulloch v. Maryland (1819),1051,33,"form and in substance it emanates from them. Its powers are granted by them, and are to be exercised directly on them, and for their benefit.
This government","['form', 'and', 'in', 'substance', 'it', 'emanates']","['from', 'the', 'heart', 'and', 'speaks', 'to', 'the', 'soul', '.']","['from', 'them', '.', 'Its', 'powers', 'are', 'granted', 'by', 'them']",0.8888888888888888,"['from', 'the', 'heart', 'and', 'speaks', 'to', 'the', 'soul.']","from them. Its powers are granted by them, and are to be exercised directly on them, and for their benefit.
This government",tensor([[0.8566]]),3,"[tensor([[0.7930]]), tensor([[0.8414]]), tensor([[0.8566]]), tensor([[0.8008]]), tensor([[0.8239]]), tensor([[0.7899]]), tensor([[0.7968]]), tensor([[0.8059]]), tensor([[0.7946]])]",1050,1064
1713,gpt-3.5-turbo,Miranda v. Arizona (1966),1051,30,agencies themselves as guides. It should be noted that these texts professedly present the most enlightened and effective means presently used to obtain statements through custodial interrogation. By,"['agencies', 'themselves', 'as', 'guides', '.', 'It', 'should', 'be']","['the', 'happiness', 'of', 'the', 'people', ',', 'and', 'not', 'the', 'profit', 'of', 'the', 'few', ',', 'that', 'is', 'to', 'be', 'the', 'measure', 'of', 'the']","['noted', 'that', 'these', 'texts', 'professedly', 'present', 'the', 'most', 'enlightened', 'and', 'effective', 'means', 'presently', 'used', 'to', 'obtain', 'statements', 'through', 'custodial', 'interrogation', '.', 'By']",1.0,"['the', 'happiness', 'of', 'the', 'people,', 'and', 'not', 'the', 'profit', 'of', 'the', 'few,', 'that', 'is', 'to', 'be', 'the', 'measure', 'of', 'the', 'administration', 'of', 'government.']",noted that these texts professedly present the most enlightened and effective means presently used to obtain statements through custodial interrogation. By,tensor([[0.7791]]),2,"[tensor([[0.7500]]), tensor([[0.7791]]), tensor([[0.7253]]), tensor([[0.7441]]), tensor([[0.7326]]), tensor([[0.7331]]), tensor([[0.7369]]), tensor([[0.7203]]), tensor([[0.7252]]), tensor([[0.7287]]), tensor([[0.7281]]), tensor([[0.7292]]), tensor([[0.7271]]), tensor([[0.7358]]), tensor([[0.7336]]), tensor([[0.7375]]), tensor([[0.7377]]), tensor([[0.7416]]), tensor([[0.7464]]), tensor([[0.7478]]), tensor([[0.7487]]), tensor([[0.7559]]), tensor([[0.7629]]), tensor([[0.7450]])]",1050,1079
1345,gpt-3.5-turbo,Brown vs. Board of Education (1954),1055,37,"make its appearance in this Court until 1896 in the case of Plessy v. Ferguson, supra, involving not education but transportation. American courts have since labored with the doctrine for over half a century","['make', 'its', 'appearance', 'in', 'this', 'Court', 'until', '1896', 'in', 'the', 'case', 'of', 'Plessy', 'v.', 'Ferguson', ',', 'supra', ',']","['which', 'upheld', 'the', 'constitutionality', 'of', 'racial', 'segregation', 'under', 'the', '""', 'separate', 'but', 'equal', '""', 'doctrine', '.']","['involving', 'not', 'education', 'but', 'transportation', '.', 'American', 'courts', 'have', 'since', 'labored', 'with', 'the', 'doctrine', 'for', 'over']",1.0,"['which', 'upheld', 'the', 'constitutionality', 'of', 'racial', 'segregation', 'under', 'the', '""separate', 'but', 'equal""', 'doctrine.']",involving not education but transportation. American courts have since labored with the doctrine for over half a century,tensor([[0.8296]]),14,"[tensor([[0.7648]]), tensor([[0.7824]]), tensor([[0.8256]]), tensor([[0.8280]]), tensor([[0.8156]]), tensor([[0.8238]]), tensor([[0.8176]]), tensor([[0.8220]]), tensor([[0.8225]]), tensor([[0.8238]]), tensor([[0.8152]]), tensor([[0.8218]]), tensor([[0.8160]]), tensor([[0.8296]])]",1054,1087
1795,gpt-3.5-turbo,Plessy v. Ferguson (1896),1057,28,section it was enacted 'that the officers of such passenger trains shall have power and are hereby required to assign each passenger to the coach or compartment,"['section', 'it', 'was', 'enacted', ""'"", 'that', 'the']","['said', 'United', 'Colonies', 'are', ',', 'and', 'of', 'right', 'ought', 'to', 'be', ',', 'free', 'and', 'independent', 'states', ';', 'that', 'they', 'are', 'absolved']","['officers', 'of', 'such', 'passenger', 'trains', 'shall', 'have', 'power', 'and', 'are', 'hereby', 'required', 'to', 'assign', 'each', 'passenger', 'to', 'the', 'coach', 'or', 'compartment']",1.0,"['said', 'United', 'Colonies', 'are,', 'and', 'of', 'right', 'ought', 'to', 'be,', 'free', 'and', 'independent', 'states;', 'that', 'they', 'are', 'absolved', 'from', 'all', 'allegiance', 'to', 'the', 'British', 'crown,', 'and', 'that', 'all', 'political', 'connection', 'between', 'them', 'and', 'the', 'state', 'of', 'Great', 'Britain', 'is,', 'and', 'ought', 'to', 'be,', 'totally', ""dissolved.'""]",officers of such passenger trains shall have power and are hereby required to assign each passenger to the coach or compartment,tensor([[0.7772]]),22,"[tensor([[0.7431]]), tensor([[0.7418]]), tensor([[0.7371]]), tensor([[0.7500]]), tensor([[0.7627]]), tensor([[0.7573]]), tensor([[0.7608]]), tensor([[0.7545]]), tensor([[0.7634]]), tensor([[0.7710]]), tensor([[0.7694]]), tensor([[0.7625]]), tensor([[0.7685]]), tensor([[0.7724]]), tensor([[0.7638]]), tensor([[0.7678]]), tensor([[0.7673]]), tensor([[0.7699]]), tensor([[0.7732]]), tensor([[0.7693]]), tensor([[0.7735]]), tensor([[0.7772]]), tensor([[0.7769]]), tensor([[0.7760]]), tensor([[0.7755]]), tensor([[0.7692]]), tensor([[0.7715]]), tensor([[0.7697]]), tensor([[0.7693]]), tensor([[0.7688]]), tensor([[0.7678]]), tensor([[0.7680]]), tensor([[0.7691]]), tensor([[0.7677]]), tensor([[0.7676]]), tensor([[0.7706]]), tensor([[0.7689]]), tensor([[0.7694]]), tensor([[0.7696]]), tensor([[0.7645]]), tensor([[0.7669]]), tensor([[0.7709]]), tensor([[0.7718]]), tensor([[0.7697]]), tensor([[0.7713]]), tensor([[0.7625]])]",1056,1083
1606,gpt-3.5-turbo,Miranda v. Arizona (1966),1061,37,"these texts professedly present the most enlightened and effective means presently used to obtain statements through custodial interrogation. By considering these texts and other data, it is possible to describe procedures observed and noted around","['these', 'texts', 'professedly', 'present', 'the', 'most', 'enlightened', 'and', 'effective', 'means', 'presently', 'used', 'to', 'obtain', 'statements', 'through', 'custodial', 'interrogation']","[',', 'but', 'they', 'fail', 'to', 'acknowledge', 'the', 'potential', 'for', 'coercion', 'and', 'false', 'confessions', 'that', 'can', 'result', 'from', 'such', 'methods']","['.', 'By', 'considering', 'these', 'texts', 'and', 'other', 'data', ',', 'it', 'is', 'possible', 'to', 'describe', 'procedures', 'observed', 'and', 'noted', 'around']",1.0,"[',', 'but', 'they', 'fail', 'to', 'acknowledge', 'the', 'potential', 'for', 'coercion', 'and', 'false', 'confessions', 'that', 'can', 'result', 'from', 'such', 'methods.']",". By considering these texts and other data, it is possible to describe procedures observed and noted around",tensor([[0.8135]]),2,"[tensor([[0.7544]]), tensor([[0.8135]]), tensor([[0.7928]]), tensor([[0.7798]]), tensor([[0.7610]]), tensor([[0.7370]]), tensor([[0.7395]]), tensor([[0.7476]]), tensor([[0.7626]]), tensor([[0.7685]]), tensor([[0.7655]]), tensor([[0.7651]]), tensor([[0.7724]]), tensor([[0.7720]]), tensor([[0.7711]]), tensor([[0.7755]]), tensor([[0.7764]]), tensor([[0.7787]]), tensor([[0.7793]]), tensor([[0.7800]])]",1060,1096
1372,gpt-3.5-turbo,Brown vs. Board of Education (1954),1065,35,"case of Plessy v. Ferguson, supra, involving not education but transportation. American courts have since labored with the doctrine for over half a century. In this Court, there have been","['case', 'of', 'Plessy', 'v.', 'Ferguson', ',']","['the', 'Supreme', 'Court', 'upheld', 'racial', 'segregation', ',', 'stating', 'that', '""', 'separate', 'but', 'equal', '""', 'facilities', 'were', 'constitutional', '.']","['supra', ',', 'involving', 'not', 'education', 'but', 'transportation', '.', 'American', 'courts', 'have', 'since', 'labored', 'with', 'the', 'doctrine', 'for', 'over']",1.0,"['the', 'Supreme', 'Court', 'upheld', 'racial', 'segregation,', 'stating', 'that', '""separate', 'but', 'equal""', 'facilities', 'were', 'constitutional.']","supra, involving not education but transportation. American courts have since labored with the doctrine for over half a century. In this Court, there have been",tensor([[0.8019]]),4,"[tensor([[0.7439]]), tensor([[0.7690]]), tensor([[0.7707]]), tensor([[0.8019]]), tensor([[0.7862]]), tensor([[0.7826]]), tensor([[0.7868]]), tensor([[0.7858]]), tensor([[0.7900]]), tensor([[0.7953]]), tensor([[0.7981]]), tensor([[0.7904]]), tensor([[0.7926]]), tensor([[0.7963]]), tensor([[0.7831]])]",1064,1087
1250,gpt-3.5-turbo,Brown vs. Board of Education (1954),1070,21,", supra, involving not education but transportation. American courts have since labored with the doctrine for over half a","[',', 'supra', ',', 'involving', 'not', 'education', 'but']","['the', 'rights', 'of', 'students', ',', 'the', 'Court', 'held', 'that', '""', 'it', 'can', 'hardly', 'be']","['transportation', '.', 'American', 'courts', 'have', 'since', 'labored', 'with', 'the', 'doctrine', 'for', 'over', 'half', 'a']",1.0,"['the', 'rights', 'of', 'students,', 'the', 'Court', 'held', 'that', '""it', 'can', 'hardly', 'be', 'argued', 'that', 'either', 'students', 'or', 'teachers', 'shed', 'their', 'constitutional', 'rights', 'to', 'freedom', 'of', 'speech', 'or', 'expression', 'at', 'the', 'schoolhouse', 'gate.""']",transportation. American courts have since labored with the doctrine for over half a,tensor([[0.8242]]),12,"[tensor([[0.7406]]), tensor([[0.7809]]), tensor([[0.7775]]), tensor([[0.8049]]), tensor([[0.7876]]), tensor([[0.7922]]), tensor([[0.8228]]), tensor([[0.8186]]), tensor([[0.8190]]), tensor([[0.8223]]), tensor([[0.8219]]), tensor([[0.8242]]), tensor([[0.8215]]), tensor([[0.8150]]), tensor([[0.8121]]), tensor([[0.8094]]), tensor([[0.8069]]), tensor([[0.8111]]), tensor([[0.8134]]), tensor([[0.8186]]), tensor([[0.8210]]), tensor([[0.8178]]), tensor([[0.8164]]), tensor([[0.8190]]), tensor([[0.8144]]), tensor([[0.8166]]), tensor([[0.8077]]), tensor([[0.8073]]), tensor([[0.8075]]), tensor([[0.8084]]), tensor([[0.8091]]), tensor([[0.7989]]), tensor([[0.7810]])]",1069,1089
1776,gpt-3.5-turbo,Miranda v. Arizona (1966),1076,21,"through custodial interrogation. By considering these texts and other data, it is possible to describe procedures observed and noted","['through', 'custodial', 'interrogation', '.', 'By']","['the', 'pricking', 'of', 'my', 'thumbs', ',', 'something', 'wicked', 'this', 'way', 'comes', '.']","['considering', 'these', 'texts', 'and', 'other', 'data', ',', 'it', 'is', 'possible', 'to', 'describe']",1.0,"['the', 'pricking', 'of', 'my', 'thumbs,', 'something', 'wicked', 'this', 'way', 'comes.']","considering these texts and other data, it is possible to describe procedures observed and noted",tensor([[0.7727]]),10,"[tensor([[0.7467]]), tensor([[0.7650]]), tensor([[0.7410]]), tensor([[0.7643]]), tensor([[0.7648]]), tensor([[0.7512]]), tensor([[0.7675]]), tensor([[0.7646]]), tensor([[0.7663]]), tensor([[0.7727]]), tensor([[0.7579]])]",1075,1091
718,gpt-3.5-turbo,Marbury v. Madison (1803),1077,38,"which its words purport to confer and assign.
The constitution vests the whole judicial power of the United States in one Supreme Court, and such inferior courts as congress shall, from time to time","['which', 'its', 'words', 'purport', 'to', 'confer', 'and', 'assign', '.', '\n', 'The', 'constitution', 'vests']","['all', 'legislative', 'powers', 'therein', 'granted', 'shall', 'be', 'vested', 'in', 'a', 'Congress', 'of', 'the', 'United', 'States', ',', 'which', 'shall', 'consist', 'of', 'a', 'Senate', 'and', 'House', 'of']","['the', 'whole', 'judicial', 'power', 'of', 'the', 'United', 'States', 'in', 'one', 'Supreme', 'Court', ',', 'and', 'such', 'inferior', 'courts', 'as', 'congress', 'shall', ',', 'from', 'time', 'to', 'time']",0.96,"['all', 'legislative', 'powers', 'therein', 'granted', 'shall', 'be', 'vested', 'in', 'a', 'Congress', 'of', 'the', 'United', 'States,', 'which', 'shall', 'consist', 'of', 'a', 'Senate', 'and', 'House', 'of', 'Representatives.']","the whole judicial power of the United States in one Supreme Court, and such inferior courts as congress shall, from time to time",tensor([[0.8895]]),22,"[tensor([[0.7639]]), tensor([[0.7720]]), tensor([[0.8127]]), tensor([[0.8431]]), tensor([[0.8525]]), tensor([[0.8411]]), tensor([[0.8526]]), tensor([[0.8525]]), tensor([[0.8366]]), tensor([[0.8409]]), tensor([[0.8486]]), tensor([[0.8589]]), tensor([[0.8612]]), tensor([[0.8633]]), tensor([[0.8740]]), tensor([[0.8793]]), tensor([[0.8778]]), tensor([[0.8806]]), tensor([[0.8845]]), tensor([[0.8847]]), tensor([[0.8825]]), tensor([[0.8895]]), tensor([[0.8881]]), tensor([[0.8857]]), tensor([[0.8856]]), tensor([[0.8819]])]",1076,1113
1325,gpt-3.5-turbo,Brown vs. Board of Education (1954),1081,40,"have since labored with the doctrine for over half a century. In this Court, there have been six cases involving the ""separate but equal"" doctrine in the field of public education. In Cumming v. County","['have', 'since', 'labored', 'with', 'the', 'doctrine', 'for', 'over', 'half', 'a', 'century', '.', 'In']","['the', 'end', ',', 'it', 'is', 'not', 'the', 'years', 'in', 'your', 'life', 'that', 'count', '.', 'It', ""'s"", 'the', 'life', 'in', 'your', 'years', '.']","['this', 'Court', ',', 'there', 'have', 'been', 'six', 'cases', 'involving', 'the', '""', 'separate', 'but', 'equal', '""', 'doctrine', 'in', 'the', 'field', 'of', 'public', 'education']",0.9545454545454546,"['the', 'end,', 'it', 'is', 'not', 'the', 'years', 'in', 'your', 'life', 'that', 'count.', ""It's"", 'the', 'life', 'in', 'your', 'years.']","this Court, there have been six cases involving the ""separate but equal"" doctrine in the field of public education. In Cumming v. County",tensor([[0.7484]]),15,"[tensor([[0.7334]]), tensor([[0.7455]]), tensor([[0.7429]]), tensor([[0.7221]]), tensor([[0.7204]]), tensor([[0.7324]]), tensor([[0.7344]]), tensor([[0.7302]]), tensor([[0.7392]]), tensor([[0.7444]]), tensor([[0.7321]]), tensor([[0.7363]]), tensor([[0.7330]]), tensor([[0.7403]]), tensor([[0.7484]]), tensor([[0.7439]]), tensor([[0.7475]]), tensor([[0.7442]]), tensor([[0.7375]])]",1080,1114
1231,gpt-3.5-turbo,Brown vs. Board of Education (1954),1082,24,"since labored with the doctrine for over half a century. In this Court, there have been six cases involving the ""separate","['since', 'labored', 'with', 'the', 'doctrine', 'for', 'over', 'half', 'a', 'century', '.']","['The', 'only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do']","['In', 'this', 'Court', ',', 'there', 'have', 'been', 'six', 'cases', 'involving', 'the', '""', 'separate']",1.0,"['The', 'only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do.']","In this Court, there have been six cases involving the ""separate",tensor([[0.7673]]),2,"[tensor([[0.7396]]), tensor([[0.7673]]), tensor([[0.7281]]), tensor([[0.7007]]), tensor([[0.7119]]), tensor([[0.7139]]), tensor([[0.7022]]), tensor([[0.7157]]), tensor([[0.6993]]), tensor([[0.7024]]), tensor([[0.6874]]), tensor([[0.6926]]), tensor([[0.6954]]), tensor([[0.6596]])]",1081,1104
570,gpt-3.5-turbo,Roe v. Wade (1973),1086,38,"relief. The Does alleged that they were a childless couple; that Mrs. Doe was suffering from a ""neural-chemical"" disorder; that her physician had ""advised her to avoid pregnancy until such","['relief', '.', 'The', 'Does', 'alleged', 'that', 'they', 'were', 'a', 'childless', 'couple', ';', 'that', 'Mrs.', 'Doe']","['had', 'been', 'pregnant', 'with', 'twins', ',', 'but', 'that', 'the', 'hospital', 'had', 'negligently', 'caused', 'the', 'death', 'of', 'one', 'of', 'the', 'twins', 'and', 'had', 'negligently']","['was', 'suffering', 'from', 'a', '""', 'neural', '-', 'chemical', '""', 'disorder', ';', 'that', 'her', 'physician', 'had', '""', 'advised', 'her', 'to', 'avoid', 'pregnancy', 'until', 'such']",1.0,"['had', 'been', 'pregnant', 'with', 'twins,', 'but', 'that', 'the', 'hospital', 'had', 'negligently', 'caused', 'the', 'death', 'of', 'one', 'of', 'the', 'twins', 'and', 'had', 'negligently', 'caused', 'the', 'other', 'twin', 'to', 'be', 'born', 'with', 'severe', 'brain', 'damage.']","was suffering from a ""neural-chemical"" disorder; that her physician had ""advised her to avoid pregnancy until such",tensor([[0.8730]]),33,"[tensor([[0.7800]]), tensor([[0.7977]]), tensor([[0.7802]]), tensor([[0.8372]]), tensor([[0.8539]]), tensor([[0.8521]]), tensor([[0.8492]]), tensor([[0.8438]]), tensor([[0.8445]]), tensor([[0.8409]]), tensor([[0.8449]]), tensor([[0.8574]]), tensor([[0.8619]]), tensor([[0.8597]]), tensor([[0.8570]]), tensor([[0.8564]]), tensor([[0.8581]]), tensor([[0.8546]]), tensor([[0.8529]]), tensor([[0.8585]]), tensor([[0.8537]]), tensor([[0.8564]]), tensor([[0.8596]]), tensor([[0.8609]]), tensor([[0.8589]]), tensor([[0.8607]]), tensor([[0.8601]]), tensor([[0.8593]]), tensor([[0.8595]]), tensor([[0.8600]]), tensor([[0.8607]]), tensor([[0.8622]]), tensor([[0.8730]]), tensor([[0.8647]])]",1085,1122
855,gpt-3.5-turbo,United States v. Nixon (1974),1088,36,"S. 960, and the case was set for argument on July 8, 1974. 

I
JURISDICTION
The threshold question presented is whether the May 20, 1974, order of the","['S.', '960', ',', 'and', 'the', 'case', 'was', 'set', 'for', 'argument', 'on', 'July', '8', ',', '1974']","['that', 'is', 'the', 'question', ':', 'Whether', ""'"", 'tis', 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of', 'outrageous', 'fortune']","['.', '\n\n', 'I', '\n', 'JURISDICTION', '\n', 'The', 'threshold', 'question', 'presented', 'is', 'whether', 'the', 'May', '20', ',', '1974', ',', 'order', 'of', 'the']",1.0,"['that', 'is', 'the', 'question:', 'Whether', ""'tis"", 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of', 'outrageous', 'fortune,Or', 'to', 'take', 'arms', 'against', 'a', 'sea', 'of', 'troubles,And', 'by', 'opposing', 'end', 'them?']",". 

I
JURISDICTION
The threshold question presented is whether the May 20, 1974, order of the",tensor([[0.8165]]),5,"[tensor([[0.7504]]), tensor([[0.7661]]), tensor([[0.7849]]), tensor([[0.7758]]), tensor([[0.8165]]), tensor([[0.8118]]), tensor([[0.8118]]), tensor([[0.8041]]), tensor([[0.8093]]), tensor([[0.8126]]), tensor([[0.7875]]), tensor([[0.7889]]), tensor([[0.7780]]), tensor([[0.7828]]), tensor([[0.7826]]), tensor([[0.7866]]), tensor([[0.7780]]), tensor([[0.7817]]), tensor([[0.7846]]), tensor([[0.7854]]), tensor([[0.7853]]), tensor([[0.7842]]), tensor([[0.7807]]), tensor([[0.7832]]), tensor([[0.7865]]), tensor([[0.7825]]), tensor([[0.7853]]), tensor([[0.7852]]), tensor([[0.7852]]), tensor([[0.7827]]), tensor([[0.7818]]), tensor([[0.7769]])]",1087,1122
